CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
17732,F,Chicago,8,18065,17-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Used,0.1,3000,417.73,1,OFF10,10
17732,F,Chicago,8,18066,17-01-2019,GGOEGOAB021699,Google Ballpoint Pen Black,Office,36,1.59,41.3,Used,0.1,3000,417.73,1,OFF10,10
17732,F,Chicago,8,18066,17-01-2019,GGOEGOAC021799,Ballpoint Pen Blue,Office,36,0.79,41.3,Clicked,0.1,3000,417.73,1,OFF10,10
17732,F,Chicago,8,18066,17-01-2019,GGOEGOCB017499,Leatherette Journal,Office,36,8.82,41.3,Not Used,0.1,3000,417.73,1,OFF10,10
15752,F,New York,27,18082,17-01-2019,GGOEGOAB021699,Google Ballpoint Pen Black,Office,26,1.97,6.5,Used,0.1,3000,417.73,1,OFF10,10
15752,F,New York,27,18082,17-01-2019,GGOEGOCB017499,Leatherette Journal,Office,26,10.9,6.5,Not Used,0.1,3000,417.73,1,OFF10,10
17855,F,New York,13,18114,17-01-2019,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,21,1.96,6.5,Not Used,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18114,17-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,21,1.96,6.5,Used,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18114,17-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,5,3.08,6.5,Used,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18114,17-01-2019,GGOEGGOA017399,Maze Pen,Office,41,1,6.5,Clicked,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18114,17-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,5,4.12,6.5,Used,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18114,17-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,7.21,6.5,Not Used,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18115,17-01-2019,GGOEGOAB015899,Rainbow Stylus Pen,Office,1,1.55,6.5,Clicked,0.1,3000,417.73,1,OFF10,10
14047,F,California,10,18115,17-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,1,4.12,6.5,Not Used,0.1,3000,417.73,1,OFF10,10
13941,F,New York,38,18116,17-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,1,3.08,6.5,Used,0.1,3000,417.73,1,OFF10,10
17017,M,California,40,18138,17-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Used,0.1,3000,417.73,1,OFF10,10
17850,M,Chicago,12,18208,18-01-2019,GGOEGOCT019199,Red Spiral Google Notebook,Office,155,9.97,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
17850,M,Chicago,12,18217,18-01-2019,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,1.64,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
17850,M,Chicago,12,18231,18-01-2019,GGOEGOCT019199,Red Spiral Google Notebook,Office,113,8.02,98.74,Used,0.1,3000,1312.5,1,OFF10,10
17850,M,Chicago,12,18237,18-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,6,2.47,18.47,Clicked,0.1,3000,1312.5,1,OFF10,10
17850,M,Chicago,12,18237,18-01-2019,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,4.94,18.47,Clicked,0.1,3000,1312.5,1,OFF10,10
17850,M,Chicago,12,18237,18-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,5,1.64,18.47,Clicked,0.1,3000,1312.5,1,OFF10,10
14135,F,Chicago,21,18145,18-01-2019,GGOEGOAC021799,Ballpoint Pen Blue,Office,4,1.02,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14135,F,Chicago,21,18146,18-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,35.3,Clicked,0.1,3000,1312.5,1,OFF10,10
14135,F,Chicago,21,18148,18-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Not Used,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18153,18-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,2,1.64,18.47,Clicked,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18153,18-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,5.77,18.47,Clicked,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18155,18-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,12,2.05,6.5,Not Used,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18155,18-01-2019,GGOEGGOA017399,Maze Pen,Office,52,0.98,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18155,18-01-2019,GGOEGOAB015899,Rainbow Stylus Pen,Office,52,1.49,6.5,Not Used,0.1,3000,1312.5,1,OFF10,10
13108,F,Chicago,45,18155,18-01-2019,GGOEGOAC021799,Ballpoint Pen Blue,Office,52,0.98,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
12471,F,California,11,18155,18-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,12,4.12,6.5,Used,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18155,18-01-2019,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,52,1.24,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18155,18-01-2019,GGOEGOAR021999,Color Changing Grip Pen,Office,52,1.49,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18170,18-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,1,3.08,28.78,Used,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18170,18-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,2,3.08,28.78,Clicked,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18170,18-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,7.21,28.78,Not Used,0.1,3000,1312.5,1,OFF10,10
15601,F,Chicago,46,18184,18-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
13418,F,New York,22,18188,18-01-2019,GGOEGGOA017399,Maze Pen,Office,2,1.02,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
13418,F,New York,22,18188,18-01-2019,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,1,6.18,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
13418,F,New York,22,18192,18-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,1,3.08,6.5,Used,0.1,3000,1312.5,1,OFF10,10
13418,F,New York,22,18192,18-01-2019,GGOEGOLC014299,Google Metallic Notebook Set,Office,2,6.18,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
15658,M,Chicago,24,18201,18-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,67,5.59,158.74,Used,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18238,18-01-2019,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.64,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18238,18-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.47,6.5,Used,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18241,18-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,2,2.05,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18241,18-01-2019,GGOEGGOA017399,Maze Pen,Office,41,1,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18241,18-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,31,3.98,6.5,Not Used,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18241,18-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,21,3.92,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18241,18-01-2019,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,41,2,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18243,18-01-2019,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,18,2.44,64.01,Not Used,0.1,3000,1312.5,1,OFF10,10
14388,F,California,6,18245,18-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14901,F,Chicago,4,18251,18-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,2,2.05,6.5,Clicked,0.1,3000,1312.5,1,OFF10,10
14491,F,California,6,18456,21-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5,4.12,6.5,Clicked,0.1,3000,640.93,1,OFF10,10
14491,F,California,6,18456,21-01-2019,GGOEGOAC021799,Ballpoint Pen Blue,Office,52,0.98,6.5,Used,0.1,3000,640.93,1,OFF10,10
14060,F,Chicago,22,18456,21-01-2019,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,52,1.24,6.5,Clicked,0.1,3000,640.93,1,OFF10,10
14060,F,Chicago,22,18459,21-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,2,2.05,6.5,Used,0.1,3000,640.93,1,OFF10,10
15923,F,Chicago,34,18470,21-01-2019,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,1.64,6.5,Clicked,0.1,3000,640.93,1,OFF10,10
16752,M,New York,42,18477,21-01-2019,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,4,2.58,6.5,Used,0.1,3000,640.93,1,OFF10,10
17287,F,Washington DC,45,18487,21-01-2019,GGOEGOLC014299,Google Metallic Notebook Set,Office,1,4.94,6.5,Not Used,0.1,3000,640.93,1,OFF10,10
12915,F,Washington DC,3,18537,22-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,10,2.47,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15544,M,Chicago,22,18549,22-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1,4.54,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15544,M,Chicago,22,18549,22-01-2019,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,2,1.64,6.5,Used,0.1,1000,1049.73,1,OFF10,10
15544,M,Chicago,22,18552,22-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,2,3.08,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3,2.05,6.5,Not Used,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,2.05,6.5,Used,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,1,4.12,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,2,3.08,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18559,22-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
15738,M,New Jersey,16,18563,22-01-2019,GGOEGOAR013599,Ballpoint Stylus Pen,Office,3,5.67,6.5,Clicked,0.1,1000,1049.73,1,OFF10,10
17850,M,Chicago,12,18745,24-01-2019,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Used,0.1,1000,560.02,1,OFF10,10
17850,M,Chicago,12,18756,24-01-2019,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,1,4.12,6.5,Not Used,0.1,1000,560.02,1,OFF10,10
17850,M,Chicago,12,18761,24-01-2019,GGOEGOCT019199,Red Spiral Google Notebook,Office,1,10.31,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
17850,M,Chicago,12,18764,24-01-2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,3.08,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
17850,M,Chicago,12,18764,24-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
17802,F,California,13,18693,24-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,10,2.47,35.96,Used,0.1,1000,560.02,1,OFF10,10
17802,F,California,13,18693,24-01-2019,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,4.94,35.96,Clicked,0.1,1000,560.02,1,OFF10,10
15107,F,New York,20,18695,24-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,21,4.32,110.74,Not Used,0.1,1000,560.02,1,OFF10,10
15107,F,New York,20,18695,24-01-2019,GGOEGOXQ016399,Badge Holder,Office,10,1.64,110.74,Not Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18703,24-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,3.08,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18709,24-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18709,24-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,3.08,6.5,Not Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18710,24-01-2019,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,8,2.06,41.3,Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18710,24-01-2019,GGOEGOCB017499,Leatherette Journal,Office,7,9.07,41.3,Clicked,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18710,24-01-2019,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Office,2,4.12,41.3,Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18718,24-01-2019,GGOEGGOA017399,Maze Pen,Office,31,0.99,6.5,Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18719,24-01-2019,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,1.64,12.76,Clicked,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18719,24-01-2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,5,2.47,12.76,Not Used,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18719,24-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,1.64,12.76,Clicked,0.1,1000,560.02,1,OFF10,10
17976,M,Washington DC,12,18730,24-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,1,2.47,6.5,Clicked,0.1,1000,560.02,1,OFF10,10
14449,M,New Jersey,39,18777,24-01-2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,113,3.2,245.74,Clicked,0.1,1000,560.02,1,OFF10,10
14449,M,New Jersey,39,18777,24-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,113,3.2,245.74,Clicked,0.1,1000,560.02,1,OFF10,10
17850,M,Chicago,12,18925,26-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,7.21,6.5,Used,0.1,1000,937.58,1,OFF10,10
17850,M,Chicago,12,18939,26-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,2,1.64,6.5,Clicked,0.1,1000,937.58,1,OFF10,10
17850,M,Chicago,12,18939,26-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,5.77,6.5,Not Used,0.1,1000,937.58,1,OFF10,10
17850,M,Chicago,12,18939,26-01-2019,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,1,6.59,6.5,Clicked,0.1,1000,937.58,1,OFF10,10
17567,F,California,9,18884,26-01-2019,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,3,1.29,6.5,Used,0.1,1000,937.58,1,OFF10,10
17567,F,California,9,18886,26-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5,3.29,74.74,Clicked,0.1,1000,937.58,1,OFF10,10
17567,F,California,9,18886,26-01-2019,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,5,4.12,74.74,Clicked,0.1,1000,937.58,1,OFF10,10
17567,F,California,9,18886,26-01-2019,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,10,4.94,74.74,Not Used,0.1,1000,937.58,1,OFF10,10
17567,F,California,9,18886,26-01-2019,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,4.94,74.74,Clicked,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18887,26-01-2019,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,155,4.78,122.74,Not Used,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18896,26-01-2019,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,15,8.24,62.74,Clicked,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18901,26-01-2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,6,3.29,28.78,Clicked,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18901,26-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,6,3.29,28.78,Used,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18906,26-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.47,6.5,Clicked,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18908,26-01-2019,GGOEGOCB017499,Leatherette Journal,Office,10,11.34,6.5,Clicked,0.1,1000,937.58,1,OFF10,10
15061,M,California,7,18919,26-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.64,6.5,Not Used,0.1,1000,937.58,1,OFF10,10
16203,M,California,9,18941,26-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,4,3.08,6.5,Clicked,0.1,1000,937.58,1,OFF10,10
14688,F,New York,46,16742,02-01-2019,GGOEGFKA022299,Keyboard DOT Sticker,Office,5,1.55,6.5,Not Used,0.1,4500,3480.36,1,OFF10,10
14688,F,New York,46,16742,02-01-2019,GGOEGGOA017399,Maze Pen,Office,26,0.98,6.5,Not Used,0.1,4500,3480.36,1,OFF10,10
14688,F,New York,46,16747,02-01-2019,GGOEGOAB021499,Metal Texture Roller Pen,Office,1,29.91,6.5,Clicked,0.1,4500,3480.36,1,OFF10,10
17809,F,New Jersey,24,16747,02-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,1,3.08,6.5,Clicked,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16749,02-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Not Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16749,02-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16763,02-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,1,3.08,20,Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16763,02-01-2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,1,4.12,20,Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16763,02-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,1,4.12,20,Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16768,02-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,6,2.05,6.5,Not Used,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16768,02-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,4,3.61,6.5,Clicked,0.1,4500,3480.36,1,OFF10,10
15311,F,Chicago,40,16768,02-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,57,3.97,6.5,Clicked,0.1,4500,3480.36,1,OFF10,10
16029,F,Washington DC,40,19173,30-01-2019,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Office,10,18.56,6.5,Clicked,0.1,700,981.86,1,OFF10,10
16029,F,Washington DC,40,19173,30-01-2019,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,2,41.26,6.5,Clicked,0.1,700,981.86,1,OFF10,10
17924,M,New Jersey,26,19163,30-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,1,4.12,6.5,Clicked,0.1,700,981.86,1,OFF10,10
13402,M,Chicago,42,19132,30-01-2019,GGOEGFKA022299,Keyboard DOT Sticker,Office,2,1.55,6.5,Used,0.1,700,981.86,1,OFF10,10
13402,M,Chicago,42,19140,30-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,2.05,6.5,Used,0.1,700,981.86,1,OFF10,10
13402,M,Chicago,42,19140,30-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,21,3.92,6.5,Clicked,0.1,700,981.86,1,OFF10,10
18168,F,Chicago,5,19140,30-01-2019,GGOEGOCR017899,Recycled Paper Journal Set,Office,10,4.12,6.5,Clicked,0.1,700,981.86,1,OFF10,10
18168,F,Chicago,5,19195,30-01-2019,GGOEGOCT019199,Red Spiral Google Notebook,Office,1,10.31,6.5,Clicked,0.1,700,981.86,1,OFF10,10
18168,F,Chicago,5,19200,30-01-2019,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,5.77,18.47,Used,0.1,700,981.86,1,OFF10,10
18168,F,Chicago,5,19208,30-01-2019,GGOEGOCB017499,Leatherette Journal,Office,1,9.07,6.5,Clicked,0.1,700,981.86,1,OFF10,10
17757,F,New York,45,19144,30-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,2.05,6.5,Clicked,0.1,700,981.86,1,OFF10,10
17757,F,New York,45,19144,30-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,21,3.92,6.5,Not Used,0.1,700,981.86,1,OFF10,10
17757,F,New York,45,19144,30-01-2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,10,4.12,6.5,Used,0.1,700,981.86,1,OFF10,10
17757,F,New York,45,19153,30-01-2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,3,2.47,99.55,Used,0.1,700,981.86,1,OFF10,10
17757,F,New York,45,19153,30-01-2019,GGOEAOCH014199,Android Journal Book Set,Office,12,7.42,99.55,Clicked,0.1,700,981.86,1,OFF10,10
14625,F,Chicago,14,19161,30-01-2019,GGOEGFKA022299,Keyboard DOT Sticker,Office,1,1.55,6.5,Used,0.1,700,981.86,1,OFF10,10
14625,F,Chicago,14,19161,30-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.05,6.5,Used,0.1,700,981.86,1,OFF10,10
13011,F,New York,18,19161,30-01-2019,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Clicked,0.1,700,981.86,1,OFF10,10
13798,M,California,37,19163,30-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,10,2.05,6.5,Clicked,0.1,700,981.86,1,OFF10,10
15384,M,California,30,19163,30-01-2019,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5,4.12,6.5,Clicked,0.1,700,981.86,1,OFF10,10
15384,M,California,30,19163,30-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,2,4.12,6.5,Used,0.1,700,981.86,1,OFF10,10
14264,M,Chicago,16,19164,30-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1,5.67,6.5,Clicked,0.1,700,981.86,1,OFF10,10
18239,M,New York,20,19185,30-01-2019,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,4,5.15,6.5,Used,0.1,700,981.86,1,OFF10,10
18239,M,New York,20,19185,30-01-2019,GGOEGOCC017599,Recycled Paper Journal Set,Office,5,4.12,6.5,Used,0.1,700,981.86,1,OFF10,10
18239,M,New York,20,19189,30-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,21,4.32,41.3,Clicked,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19234,30-01-2019,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.64,8.91,Clicked,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19234,30-01-2019,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.47,8.91,Used,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19234,30-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.64,8.91,Clicked,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19234,30-01-2019,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.47,8.91,Not Used,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19236,30-01-2019,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,7,3.29,28.78,Used,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19236,30-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,6,4.54,28.78,Used,0.1,700,981.86,1,OFF10,10
14395,M,New Jersey,4,19236,30-01-2019,GGOEGOAR021999,Color Changing Grip Pen,Office,10,1.24,28.78,Clicked,0.1,700,981.86,1,OFF10,10
14865,F,New Jersey,8,19240,30-01-2019,GGOEGOXQ016399,Badge Holder,Office,1,1.64,6.5,Clicked,0.1,700,981.86,1,OFF10,10
15093,M,California,46,19244,30-01-2019,GGOEGOAQ020099,Four Color Retractable Pen,Office,21,2.94,6.5,Used,0.1,700,981.86,1,OFF10,10
14449,M,New Jersey,39,18779,25-01-2019,GGOEGFKA022299,Keyboard DOT Sticker,Office,1,1.55,6.5,Used,0.1,1000,1124.95,1,OFF10,10
14449,M,New Jersey,39,18779,25-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,1,3.08,6.5,Used,0.1,1000,1124.95,1,OFF10,10
14449,M,New Jersey,39,18790,25-01-2019,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,1.64,50.74,Used,0.1,1000,1124.95,1,OFF10,10
14449,M,New Jersey,39,18790,25-01-2019,GGOEYFKQ020699,YouTube Custom Decals,Office,5,1.64,50.74,Not Used,0.1,1000,1124.95,1,OFF10,10
13491,F,Chicago,16,18826,25-01-2019,GGOEGOAC021799,Ballpoint Pen Blue,Office,11,0.81,13.78,Used,0.1,1000,1124.95,1,OFF10,10
13491,F,Chicago,16,18826,25-01-2019,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,11,4.94,13.78,Clicked,0.1,1000,1124.95,1,OFF10,10
16186,F,New York,18,18830,25-01-2019,GGOEGOBG023599,Colored Pencil Set,Office,5,2.47,6.5,Clicked,0.1,1000,1124.95,1,OFF10,10
17685,M,Washington DC,37,18830,25-01-2019,GGOEGOXQ016399,Badge Holder,Office,21,1.56,6.5,Clicked,0.1,1000,1124.95,1,OFF10,10
17685,M,Washington DC,37,18833,25-01-2019,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,8,5.67,17.96,Clicked,0.1,1000,1124.95,1,OFF10,10
